Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","296","Kiribati","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","120.362","X","Figure from international organizations",""
"OA","Annual population","296","Kiribati","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","122.261","X","Figure from international organizations",""
"OA","Annual population","296","Kiribati","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","124.241","X","Figure from international organizations",""
"OA","Annual population","296","Kiribati","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","126.463","X","Figure from international organizations",""
"OA","Annual population","296","Kiribati","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","128.874","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","1934.901","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","1991.674","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","2047.364","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","2101.506","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","2153.481","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","2235.403","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","2363.409","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 No","2506.769","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 No","2650.93","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 No","2795.55","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 No","2943.356","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 No","3143.825","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2012","2012","1000 No","3394.663","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2013","2013","1000 No","3646.518","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2014","2014","1000 No","3761.584","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2015","2015","1000 No","3908.743","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2016","2016","1000 No","4048.085","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","4124.904","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","4317.185","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","4441.1","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","4360.444","X","Figure from international organizations",""
"OA","Annual population","414","Kuwait","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","4250.114","X","Figure from international organizations",""
"OA","Annual population","417","Kyrgyzstan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","4935.182","X","Figure from international organizations",""
"OA","Annual population","417","Kyrgyzstan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","4981.444","X","Figure from international organizations",""
"OA","Annual population","417","Kyrgyzstan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","5026.641","X","Figure from international organizations",""
"OA","Annual population","417","Kyrgyzstan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","5078.276","X","Figure from international organizations",""
"OA","Annual population","417","Kyrgyzstan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","5137.04","X","Figure from international organizations",""
"OA","Annual population","417","Kyrgyzstan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","5193.114","X","Figure from international organizations",""
"OA","Annual population","417","Kyrgyzstan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","5246.785","X","Figure from international organizations",""
"OA","Annual population","417","Kyrgyzstan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 No","5294.766","X","Figure from international organizations",""
"OA","Annual population","417","Kyrgyzstan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 No","5345.415","X","Figure from international organizations",""
"OA","Annual population","417","Kyrgyzstan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 No","5414.085","X","Figure from international organizations",""
"OA","Annual population","417","Kyrgyzstan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 No","5483.774","X","Figure from international organizations",""
